GEOID,tract_name,population
17031430101,Census Tract 4301.01,4091
17031220901,Census Tract 2209.01,2903
17031210602,Census Tract 2106.02,4148
17031220602,Census Tract 2206.02,4877
17031070101,Census Tract 701.01,4171
17195000500,Census Tract 5,3645
17043842500,Census Tract 8425,3578
17043842601,Census Tract 8426.01,4107
17031804109,Census Tract 8041.09,3078
17031760801,Census Tract 7608.01,4403
17031839000,Census Tract 8390,10435
17031440201,Census Tract 4402.01,5054
17031540101,Census Tract 5401.01,4324
17115000501,Census Tract 5.01,797
17089850302,Census Tract 8503.02,4788
17043842704,Census Tract 8427.04,5215
17043843700,Census Tract 8437,4373
17031804308,Census Tract 8043.08,5518
17089854505,Census Tract 8545.05,7821
17089853401,Census Tract 8534.01,2189
17097860905,Census Tract 8609.05,5608
17031824121,Census Tract 8241.21,3138
17031804611,Census Tract 8046.11,4653
17031824004,Census Tract 8240.04,5374
17031824006,Census Tract 8240.06,5096
17031252101,Census Tract 2521.01,1502
17031010501,Census Tract 105.01,4206
17097864410,Census Tract 8644.10,5066
17097864412,Census Tract 8644.12,4090
17019005601,Census Tract 56.01,6088
17031020701,Census Tract 207.01,1879
17031802004,Census Tract 8020.04,5871
17189950200,Census Tract 9502,3684
17189950400,Census Tract 9504,3918
17189950300,Census Tract 9503,3077
17031220701,Census Tract 2207.01,2920
17031063302,Census Tract 633.02,4577
17097864411,Census Tract 8644.11,4851
17031220601,Census Tract 2206.01,1635
17031040401,Census Tract 404.01,3129
17031550100,Census Tract 5501,7019
17031252202,Census Tract 2522.02,4783
17043843800,Census Tract 8438,3433
17043843900,Census Tract 8439,4216
17097860301,Census Tract 8603.01,3440
17097864517,Census Tract 8645.17,2933
17089852103,Census Tract 8521.03,6526
17031252201,Census Tract 2522.01,2940
17031820605,Census Tract 8206.05,4523
17031836300,Census Tract 8363,1492
17031814000,Census Tract 8140,4706
17031660302,Census Tract 6603.02,5549
17031660301,Census Tract 6603.01,1850
17031730202,Census Tract 7302.02,2893
17031802403,Census Tract 8024.03,1531
17031803016,Census Tract 8030.16,2490
17089852808,Census Tract 8528.08,7022
17089852907,Census Tract 8529.07,4930
17089853006,Census Tract 8530.06,3343
17031600400,Census Tract 6004,4297
17111871600,Census Tract 8716,4530
17201000700,Census Tract 7,3065
17097864206,Census Tract 8642.06,3478
17089851500,Census Tract 8515,1049
17031580200,Census Tract 5802,3466
17031832500,Census Tract 8325,3334
17043841802,Census Tract 8418.02,5515
17043842300,Census Tract 8423,3584
17043842400,Census Tract 8424,5062
17043844001,Census Tract 8440.01,3716
17043846509,Census Tract 8465.09,5876
17043846308,Census Tract 8463.08,3825
17031690400,Census Tract 6904,3363
17031691300,Census Tract 6913,2374
17031691400,Census Tract 6914,3411
17165955800,Census Tract 9558,3022
17165956200,Census Tract 9562,3556
17043840705,Census Tract 8407.05,3759
17043840706,Census Tract 8407.06,3370
17043840703,Census Tract 8407.03,4295
17097864303,Census Tract 8643.03,4581
17097866000,Census Tract 8660,6842
17031340300,Census Tract 3403,1865
17031340500,Census Tract 3405,1629
17201000512,Census Tract 5.12,5366
17041952400,Census Tract 9524,3471
17041952100,Census Tract 9521,4025
17031320400,Census Tract 3204,2856
17031580100,Census Tract 5801,3228
17031700100,Census Tract 7001,3326
17031843000,Census Tract 8430,2880
17097864306,Census Tract 8643.06,2292
17105960100,Census Tract 9601,4012
17031842900,Census Tract 8429,2480
17031843500,Census Tract 8435,6030
17191955200,Census Tract 9552,3032
17191955000,Census Tract 9550,4335
17113001103,Census Tract 11.03,3249
17165955500,Census Tract 9555,2199
17165956100,Census Tract 9561,2622
17031070400,Census Tract 704,3250
17031070500,Census Tract 705,3322
17031070600,Census Tract 706,3449
17191955300,Census Tract 9553,2832
17191954900,Census Tract 9549,3266
17191955100,Census Tract 9551,2714
17163501400,Census Tract 5014,2167
17119401500,Census Tract 4015,2440
17019005402,Census Tract 54.02,3170
17031817500,Census Tract 8175,3612
17089851910,Census Tract 8519.10,3927
17089851908,Census Tract 8519.08,5121
17113001106,Census Tract 11.06,3142
17163503202,Census Tract 5032.02,5461
17097863006,Census Tract 8630.06,898
17097863004,Census Tract 8630.04,3613
17113001403,Census Tract 14.03,3981
17097866200,Census Tract 8662,6162
17031590700,Census Tract 5907,3027
17111871109,Census Tract 8711.09,4888
17111871209,Census Tract 8712.09,3482
17111871310,Census Tract 8713.10,4323
17031310900,Census Tract 3109,4781
17031510100,Census Tract 5101,3231
17043843200,Census Tract 8432,5335
17041952000,Census Tract 9520,2181
17041952300,Census Tract 9523,5395
17041952200,Census Tract 9522,4668
17197881109,Census Tract 8811.09,4398
17199021001,Census Tract 210.01,2594
17043843500,Census Tract 8435,5528
17007010604,Census Tract 106.04,5547
17031110501,Census Tract 1105.01,4786
17031030104,Census Tract 301.04,3521
17031081401,Census Tract 814.01,2508
17113000504,Census Tract 5.04,5046
17031260900,Census Tract 2609,1778
17115001801,Census Tract 18.01,2209
17115000300,Census Tract 3,3523
17031500100,Census Tract 5001,3545
17031281900,Census Tract 2819,7031
17031491200,Census Tract 4912,2019
17031491300,Census Tract 4913,2023
17031010201,Census Tract 102.01,6939
17031670100,Census Tract 6701,1349
17163503404,Census Tract 5034.04,7971
17065973100,Census Tract 9731,3023
17065973200,Census Tract 9732,2367
17031560300,Census Tract 5603,3253
17031560700,Census Tract 5607,3635
17031310300,Census Tract 3103,1767
17031310400,Census Tract 3104,1375
17031261000,Census Tract 2610,2289
17031310500,Census Tract 3105,1399
17031802701,Census Tract 8027.01,6682
17031802702,Census Tract 8027.02,4710
17031560200,Census Tract 5602,1710
17197883505,Census Tract 8835.05,8769
17019011002,Census Tract 110.02,1888
17031804610,Census Tract 8046.10,2524
17031770201,Census Tract 7702.01,5894
17113001302,Census Tract 13.02,2077
17031560800,Census Tract 5608,5682
17113005602,Census Tract 56.02,2037
17113005202,Census Tract 52.02,3113
17031670600,Census Tract 6706,1339
17031670700,Census Tract 6707,1252
17031560900,Census Tract 5609,5112
17197980100,Census Tract 9801,2739
17113000105,Census Tract 1.05,3931
17199020802,Census Tract 208.02,4131
17199021002,Census Tract 210.02,1509
17199020801,Census Tract 208.01,2806
17031670800,Census Tract 6708,1477
17031670900,Census Tract 6709,1172
17031491400,Census Tract 4914,2593
17031520600,Census Tract 5206,2530
17031660500,Census Tract 6605,5013
17031804405,Census Tract 8044.05,3570
17031070200,Census Tract 702,4200
17031070300,Census Tract 703,4349
17031802402,Census Tract 8024.02,5543
17167003500,Census Tract 35,5175
17167003802,Census Tract 38.02,5864
17167002500,Census Tract 25,5104
17031831600,Census Tract 8316,7745
17031831200,Census Tract 8312,4832
17031831000,Census Tract 8310,2633
17043845704,Census Tract 8457.04,4896
17043845802,Census Tract 8458.02,3689
17031490600,Census Tract 4906,1443
17031490700,Census Tract 4907,2656
17031280900,Census Tract 2809,1077
17031660600,Census Tract 6606,6404
17031690500,Census Tract 6905,992
17031690900,Census Tract 6909,4250
17031691000,Census Tract 6910,2668
17167003601,Census Tract 36.01,2720
17031843100,Census Tract 8431,1747
17111870302,Census Tract 8703.02,4550
17089852903,Census Tract 8529.03,5193
17031710200,Census Tract 7102,4635
17031710400,Census Tract 7104,5424
17031710500,Census Tract 7105,4036
17031491100,Census Tract 4911,4079
17031530200,Census Tract 5302,4128
17031520100,Census Tract 5201,1745
17031802300,Census Tract 8023,5968
17099963800,Census Tract 9638,4114
17167001400,Census Tract 14,1183
17201002900,Census Tract 29,1117
17031670200,Census Tract 6702,1325
17031670300,Census Tract 6703,1287
17031520200,Census Tract 5202,3338
17167003400,Census Tract 34,5930
17167003202,Census Tract 32.02,5052
17167003000,Census Tract 30,5798
17031660900,Census Tract 6609,4446
17031661000,Census Tract 6610,5756
17057953400,Census Tract 9534,1724
17057952800,Census Tract 9528,2658
17031832000,Census Tract 8320,2062
17099964000,Census Tract 9640,2416
17057953800,Census Tract 9538,2454
17057953200,Census Tract 9532,2570
17031100100,Census Tract 1001,5538
17031491000,Census Tract 4910,3807
17031100300,Census Tract 1003,6252
17031520300,Census Tract 5203,5675
17031802504,Census Tract 8025.04,6442
17031520400,Census Tract 5204,4055
17031520500,Census Tract 5205,4420
17031660800,Census Tract 6608,6114
17031802503,Census Tract 8025.03,6412
17167000100,Census Tract 1,3517
17167003100,Census Tract 31,7518
17167003203,Census Tract 32.03,6535
17077010800,Census Tract 108,3345
17077010400,Census Tract 104,4298
17077010100,Census Tract 101,3366
17077011200,Census Tract 112,5091
17077010700,Census Tract 107,2991
17077011600,Census Tract 116,3721
17031661100,Census Tract 6611,6633
17031490800,Census Tract 4908,3502
17047957000,Census Tract 9570,2037
17167000201,Census Tract 2.01,2296
17031824123,Census Tract 8241.23,7753
17031242700,Census Tract 2427,1938
17031010503,Census Tract 105.03,2565
17031010502,Census Tract 105.02,3278
17031760803,Census Tract 7608.03,6394
17031530501,Census Tract 5305.01,4514
17091010701,Census Tract 107.01,4648
17031120400,Census Tract 1204,3526
17021958200,Census Tract 9582,3593
17043846507,Census Tract 8465.07,3166
17043846519,Census Tract 8465.19,3191
17021958500,Census Tract 9585,2138
17021958600,Census Tract 9586,2155
17043846511,Census Tract 8465.11,6565
17185957200,Census Tract 9572,3649
17197883212,Census Tract 8832.12,6239
17043846513,Census Tract 8465.13,2766
17021959000,Census Tract 9590,4796
17021958700,Census Tract 9587,5819
17021958100,Census Tract 9581,2835
17201000514,Census Tract 5.14,3368
17197883509,Census Tract 8835.09,4521
17043841102,Census Tract 8411.02,5787
17097860103,Census Tract 8601.03,3376
17043840801,Census Tract 8408.01,2621
17163500400,Census Tract 5004,1046
17163502603,Census Tract 5026.03,2915
17089854302,Census Tract 8543.02,3970
17089851301,Census Tract 8513.01,3843
17163502700,Census Tract 5027,975
17089851400,Census Tract 8514,6806
17043841206,Census Tract 8412.06,5877
17043841307,Census Tract 8413.07,5799
17125956600,Census Tract 9566,1762
17125956300,Census Tract 9563,2695
17125956700,Census Tract 9567,1650
17125956400,Census Tract 9564,1858
17043846515,Census Tract 8465.15,5420
17119403403,Census Tract 4034.03,2807
17031980100,Census Tract 9801,18
17031842800,Census Tract 8428,7637
17031836500,Census Tract 8365,1527
17043846208,Census Tract 8462.08,3179
17043846514,Census Tract 8465.14,4159
17031843900,Census Tract 8439,3666
17031242500,Census Tract 2425,3426
17185957500,Census Tract 9575,2675
17113005104,Census Tract 51.04,4600
17031010702,Census Tract 107.02,4776
17037000200,Census Tract 2,4513
17119400101,Census Tract 4001.01,2510
17119400102,Census Tract 4001.02,5137
17089852001,Census Tract 8520.01,4492
17089852002,Census Tract 8520.02,6722
17043843400,Census Tract 8434,3492
17043845803,Census Tract 8458.03,5649
17043842603,Census Tract 8426.03,4359
17197883811,Census Tract 8838.11,3025
17197883303,Census Tract 8833.03,3907
17119403002,Census Tract 4030.02,7212
17119403200,Census Tract 4032,4466
17119402600,Census Tract 4026,2555
17089851904,Census Tract 8519.04,7754
17197881202,Census Tract 8812.02,2095
17043842604,Census Tract 8426.04,4383
17043842605,Census Tract 8426.05,4289
17019001400,Census Tract 14,7616
17111871206,Census Tract 8712.06,6648
17197880204,Census Tract 8802.04,6150
17161023200,Census Tract 232,4931
17157951300,Census Tract 9513,2811
17055040700,Census Tract 407,4370
17055041200,Census Tract 412,3644
17055040500,Census Tract 405,3053
17055040100,Census Tract 401,3025
17197880503,Census Tract 8805.03,4350
17161023500,Census Tract 235,1943
17161023600,Census Tract 236,1609
17031330101,Census Tract 3301.01,4592
17031460800,Census Tract 4608,3639
17179020900,Census Tract 209,1934
17043845502,Census Tract 8455.02,5413
17031700401,Census Tract 7004.01,5822
17197880701,Census Tract 8807.01,4405
17197880418,Census Tract 8804.18,4933
17019011100,Census Tract 111,2161
17031803612,Census Tract 8036.12,3831
17031804713,Census Tract 8047.13,5037
17031804309,Census Tract 8043.09,3038
17069971000,Census Tract 9710,1578
17111871107,Census Tract 8711.07,5369
17111870301,Census Tract 8703.01,4545
17197880427,Census Tract 8804.27,2733
17091010204,Census Tract 102.04,5261
17157951202,Census Tract 9512.02,3082
17133600103,Census Tract 6001.03,3687
17031140800,Census Tract 1408,6486
17115003100,Census Tract 31,1741
17043845601,Census Tract 8456.01,4354
17031070103,Census Tract 701.03,1845
17027900404,Census Tract 9004.04,1403
17031340600,Census Tract 3406,1151
17031430200,Census Tract 4302,5086
17031430300,Census Tract 4303,2558
17097864514,Census Tract 8645.14,2653
17097864519,Census Tract 8645.19,5169
17031030101,Census Tract 301.01,3687
17031807200,Census Tract 8072,6059
17031190701,Census Tract 1907.01,2972
17031807100,Census Tract 8071,3984
17031030701,Census Tract 307.01,1671
17031824113,Census Tract 8241.13,6322
17031825304,Census Tract 8253.04,3923
17031830500,Census Tract 8305,4410
17031840100,Census Tract 8401,3029
17031842500,Census Tract 8425,2644
17031510200,Census Tract 5102,2922
17031561100,Census Tract 5611,5581
17031825303,Census Tract 8253.03,3785
17031841800,Census Tract 8418,2404
17197880116,Census Tract 8801.16,2913
17031841000,Census Tract 8410,1136
17031231200,Census Tract 2312,5983
17037002000,Census Tract 20,4732
17097863005,Census Tract 8630.05,4523
17097861610,Census Tract 8616.10,3755
17089850500,Census Tract 8505,3954
17089850600,Census Tract 8506,7443
17031838000,Census Tract 8380,2651
17031020301,Census Tract 203.01,5261
17031231100,Census Tract 2311,1214
17031242400,Census Tract 2424,2902
17097866100,Census Tract 8661,3433
17031160602,Census Tract 1606.02,3481
17031151002,Census Tract 1510.02,4588
17031151001,Census Tract 1510.01,2833
17031120200,Census Tract 1202,4748
17031120300,Census Tract 1203,6920
17137952100,Census Tract 9521,3538
17031841300,Census Tract 8413,4173
17031840700,Census Tract 8407,3900
17163502404,Census Tract 5024.04,3702
17043841320,Census Tract 8413.20,2613
17043841324,Census Tract 8413.24,2683
17097860908,Census Tract 8609.08,1875
17031842200,Census Tract 8422,4212
17089851801,Census Tract 8518.01,8379
17163504002,Census Tract 5040.02,5511
17163503412,Census Tract 5034.12,6082
17163504001,Census Tract 5040.01,5184
17019010603,Census Tract 106.03,7972
17019010604,Census Tract 106.04,2451
17201003711,Census Tract 37.11,4078
17201980000,Census Tract 9800,2
17089851302,Census Tract 8513.02,3203
17059972700,Census Tract 9727,2304
17197883808,Census Tract 8838.08,1414
17089853005,Census Tract 8530.05,5521
17089854504,Census Tract 8545.04,7941
17007010603,Census Tract 106.03,6380
17197880117,Census Tract 8801.17,3649
17093890701,Census Tract 8907.01,5364
17007010502,Census Tract 105.02,5795
17007010102,Census Tract 101.02,3756
17043841606,Census Tract 8416.06,2065
17195001101,Census Tract 11.01,2639
17197880423,Census Tract 8804.23,3763
17031842000,Census Tract 8420,2590
17049950600,Census Tract 9506,5499
17049950300,Census Tract 9503,4130
17049950100,Census Tract 9501,3910
17049950800,Census Tract 9508,4068
17043841312,Census Tract 8413.12,3795
17049950500,Census Tract 9505,4629
17049950200,Census Tract 9502,5196
17049950400,Census Tract 9504,3649
17197883902,Census Tract 8839.02,6495
17197881002,Census Tract 8810.02,5056
17197882900,Census Tract 8829,2387
17097864513,Census Tract 8645.13,6301
17031823703,Census Tract 8237.03,8659
17031829800,Census Tract 8298,6891
17197880115,Census Tract 8801.15,3276
17195001200,Census Tract 12,3842
17031804607,Census Tract 8046.07,7123
17031823901,Census Tract 8239.01,3515
17031804709,Census Tract 8047.09,6814
17089854301,Census Tract 8543.01,5371
17089853007,Census Tract 8530.07,5574
17049950700,Census Tract 9507,3587
17043846104,Census Tract 8461.04,4359
17195000300,Census Tract 3,3249
17195000100,Census Tract 1,3527
17195001300,Census Tract 13,2417
17195000900,Census Tract 9,3623
17195000600,Census Tract 6,4012
17195000800,Census Tract 8,1946
17031826800,Census Tract 8268,4596
17031710300,Census Tract 7103,1424
17089852803,Census Tract 8528.03,4992
17031834200,Census Tract 8342,4693
17103000100,Census Tract 1,2762
17103000900,Census Tract 9,3239
17103000500,Census Tract 5,4709
17103000800,Census Tract 8,3399
17031820800,Census Tract 8208,3695
17089850800,Census Tract 8508,6968
17089851000,Census Tract 8510,6693
17043846304,Census Tract 8463.04,6258
17043841114,Census Tract 8411.14,4476
17161022300,Census Tract 223,2081
17031020200,Census Tract 202,7128
17131040300,Census Tract 403,3783
17031061100,Census Tract 611,1367
17031061500,Census Tract 615,1797
17031210100,Census Tract 2101,4066
17031062000,Census Tract 620,2843
17031090100,Census Tract 901,3585
17031170900,Census Tract 1709,1662
17031351500,Census Tract 3515,823
17031811200,Census Tract 8112,5401
17031770800,Census Tract 7708,5661
17031804102,Census Tract 8041.02,7307
17031802605,Census Tract 8026.05,7125
17031820501,Census Tract 8205.01,5905
17111870903,Census Tract 8709.03,3600
17163503203,Census Tract 5032.03,6756
17031090200,Census Tract 902,6626
17031814700,Census Tract 8147,5548
17031819100,Census Tract 8191,4600
17031828801,Census Tract 8288.01,5122
17163501502,Census Tract 5015.02,2613
17163502100,Census Tract 5021,2246
17103000600,Census Tract 6,3425
17103000200,Census Tract 2,3227
17103000400,Census Tract 4,7503
17031210400,Census Tract 2104,2912
17031230700,Census Tract 2307,6218
17031230800,Census Tract 2308,1234
17087980000,Census Tract 9800,2447
17157950600,Census Tract 9506,4181
17163504355,Census Tract 5043.55,5300
17167002700,Census Tract 27,3044
17119402900,Census Tract 4029,5283
17089853300,Census Tract 8533,3745
17165955100,Census Tract 9551,2143
17165955700,Census Tract 9557,2663
17085020500,Census Tract 205,2995
17085020300,Census Tract 203,4909
17085020200,Census Tract 202,4800
17097861106,Census Tract 8611.06,8127
17097861201,Census Tract 8612.01,6730
17097864106,Census Tract 8641.06,4023
17055041100,Census Tract 411,3298
17089850703,Census Tract 8507.03,2128
17089850301,Census Tract 8503.01,7667
17073030301,Census Tract 303.01,3711
17055040600,Census Tract 406,2640
17055041000,Census Tract 410,2541
17031835100,Census Tract 8351,5585
17031835000,Census Tract 8350,6398
17089853500,Census Tract 8535,4530
17203030200,Census Tract 302,2760
17203030400,Census Tract 304,5782
17203030602,Census Tract 306.02,3597
17203030502,Census Tract 305.02,2387
17203030601,Census Tract 306.01,6324
17203030100,Census Tract 301,2430
17043840802,Census Tract 8408.02,5866
17097861202,Census Tract 8612.02,4031
17031843700,Census Tract 8437,2544
17003957900,Census Tract 9579,899
17195001600,Census Tract 16,2538
17195001800,Census Tract 18,2078
17203030300,Census Tract 303,2813
17203030501,Census Tract 305.01,7842
17203030700,Census Tract 307,4532
17195000400,Census Tract 4,3031
17195001000,Census Tract 10,2939
17031801800,Census Tract 8018,5972
17097860400,Census Tract 8604,5865
17043842200,Census Tract 8422,4731
17157950700,Census Tract 9507,2424
17163501100,Census Tract 5011,1216
17197881107,Census Tract 8811.07,2857
17157951100,Census Tract 9511,3358
17157950500,Census Tract 9505,2063
17157950800,Census Tract 9508,4681
17157950900,Census Tract 9509,3193
17157951000,Census Tract 9510,2587
17089852905,Census Tract 8529.05,4684
17197980000,Census Tract 9800,0
17197883306,Census Tract 8833.06,3567
17031823702,Census Tract 8237.02,7050
17197883510,Census Tract 8835.10,7057
17197883507,Census Tract 8835.07,3878
17197884005,Census Tract 8840.05,1367
17097861509,Census Tract 8615.09,3295
17097861510,Census Tract 8615.10,5071
17197884004,Census Tract 8840.04,2464
17197883606,Census Tract 8836.06,4138
17097861603,Census Tract 8616.03,6106
17031160501,Census Tract 1605.01,3703
17019001302,Census Tract 13.02,4892
17031815800,Census Tract 8158,1630
17043846413,Census Tract 8464.13,3708
17043841002,Census Tract 8410.02,3321
17097860808,Census Tract 8608.08,2639
17039971500,Census Tract 9715,2601
17039971800,Census Tract 9718,3562
17039971600,Census Tract 9716,3589
17039971700,Census Tract 9717,3271
17039971400,Census Tract 9714,2493
17031612200,Census Tract 6122,3939
17031844700,Census Tract 8447,2342
17199021003,Census Tract 210.03,1120
17197883211,Census Tract 8832.11,6584
17031813900,Census Tract 8139,6768
17031822702,Census Tract 8227.02,3828
17031822801,Census Tract 8228.01,3258
17197882601,Census Tract 8826.01,3301
17197883402,Census Tract 8834.02,1940
17197884006,Census Tract 8840.06,2124
17031814300,Census Tract 8143,4690
17031814400,Census Tract 8144,7781
17031812301,Census Tract 8123.01,4978
17031813802,Census Tract 8138.02,4958
17031813701,Census Tract 8137.01,3886
17179020800,Census Tract 208,2909
17031823605,Census Tract 8236.05,4177
17031830008,Census Tract 8300.08,4342
17163502800,Census Tract 5028,2155
17163502900,Census Tract 5029,1634
17031840400,Census Tract 8404,3369
17031839200,Census Tract 8392,2749
17031837400,Census Tract 8374,1990
17031837800,Census Tract 8378,2837
17201000501,Census Tract 5.01,4916
17037000402,Census Tract 4.02,5184
17097861506,Census Tract 8615.06,6109
17031490200,Census Tract 4902,3040
17037000401,Census Tract 4.01,3975
17031031900,Census Tract 319,2522
17201000502,Census Tract 5.02,3862
17167000504,Census Tract 5.04,2802
17031803702,Census Tract 8037.02,6376
17031804510,Census Tract 8045.10,5872
17031837100,Census Tract 8371,1652
17031190402,Census Tract 1904.02,5294
17031431301,Census Tract 4313.01,3590
17019005500,Census Tract 55,5289
17119403404,Census Tract 4034.04,3093
17031812801,Census Tract 8128.01,3387
17031841700,Census Tract 8417,1509
17031822601,Census Tract 8226.01,4793
17031822701,Census Tract 8227.01,4438
17031814100,Census Tract 8141,4683
17031630600,Census Tract 6306,3250
17031803614,Census Tract 8036.14,4422
17043846106,Census Tract 8461.06,3639
17043844802,Census Tract 8448.02,3472
17043844902,Census Tract 8449.02,4229
17031814200,Census Tract 8142,7671
17037002100,Census Tract 21,2461
17097861507,Census Tract 8615.07,3076
17097861508,Census Tract 8615.08,3437
17037000800,Census Tract 8,6635
17037001300,Census Tract 13,5267
17037001800,Census Tract 18,3764
17031818600,Census Tract 8186,5093
17163502300,Census Tract 5023,5205
17031804807,Census Tract 8048.07,5224
17031801605,Census Tract 8016.05,5883
17031800700,Census Tract 8007,5257
17031031400,Census Tract 314,5221
17031061000,Census Tract 610,2279
17199020500,Census Tract 205,3400
17199021100,Census Tract 211,2958
17031062300,Census Tract 623,1667
17031823903,Census Tract 8239.03,4657
17031815701,Census Tract 8157.01,4124
17031811600,Census Tract 8116,6053
17031823102,Census Tract 8231.02,3642
17031630400,Census Tract 6304,7204
17031818401,Census Tract 8184.01,3613
17031819000,Census Tract 8190,4768
17031802900,Census Tract 8029,6055
17031031700,Census Tract 317,6294
17031610400,Census Tract 6104,2029
17031822802,Census Tract 8228.02,3669
17031671400,Census Tract 6714,1558
17031800400,Census Tract 8004,3936
17031827902,Census Tract 8279.02,4558
17031829902,Census Tract 8299.02,6457
17031010100,Census Tract 101,4905
17197882200,Census Tract 8822,4824
17031050600,Census Tract 506,2443
17031820103,Census Tract 8201.03,4285
17031040900,Census Tract 409,2063
17091010203,Census Tract 102.03,4597
17031805801,Census Tract 8058.01,2580
17143003403,Census Tract 34.03,3395
17077010602,Census Tract 106.02,3288
17199021400,Census Tract 214,5502
17031031800,Census Tract 318,1910
17031824127,Census Tract 8241.27,3706
17031071700,Census Tract 717,1660
17031050500,Census Tract 505,5117
17031823200,Census Tract 8232,4775
17031050200,Census Tract 502,5309
17031050300,Census Tract 503,2671
17147954600,Census Tract 9546,6310
17147954500,Census Tract 9545,4426
17031828503,Census Tract 8285.03,4322
17031802002,Census Tract 8020.02,5130
17031826202,Census Tract 8262.02,5710
17147954700,Census Tract 9547,3174
17147954800,Census Tract 9548,2763
17093890108,Census Tract 8901.08,5473
17093890502,Census Tract 8905.02,4638
17031230900,Census Tract 2309,5044
17201001400,Census Tract 14,4122
17093890106,Census Tract 8901.06,4966
17031081300,Census Tract 813,5540
17031081000,Census Tract 810,8746
17031222800,Census Tract 2228,960
17031050800,Census Tract 508,1406
17187870500,Census Tract 8705,4810
17183010701,Census Tract 107.01,2894
17031841900,Census Tract 8419,6500
17031802003,Census Tract 8020.03,2679
17093890403,Census Tract 8904.03,5970
17031839500,Census Tract 8395,1590
17031835800,Census Tract 8358,1698
17031838800,Census Tract 8388,3102
17031842300,Census Tract 8423,3529
17083010200,Census Tract 102,3320
17083010500,Census Tract 105,1463
17031300500,Census Tract 3005,3243
17031816100,Census Tract 8161,6259
17031817300,Census Tract 8173,2799
17083010100,Census Tract 101,5152
17083010300,Census Tract 103,3602
17031381500,Census Tract 3815,667
17031420500,Census Tract 4205,2053
17031811500,Census Tract 8115,6031
17201001100,Census Tract 11,1243
17201001300,Census Tract 13,2110
17161020301,Census Tract 203.01,4358
17093890402,Census Tract 8904.02,9883
17093890105,Census Tract 8901.05,9032
17031811800,Census Tract 8118,5644
17021958900,Census Tract 9589,2554
17031030200,Census Tract 302,5627
17031230100,Census Tract 2301,1504
17031230200,Census Tract 2302,1834
17031230300,Census Tract 2303,956
17031230400,Census Tract 2304,2235
17031230500,Census Tract 2305,3419
17031811900,Census Tract 8119,6051
17043840000,Census Tract 8400,2835
17043840600,Census Tract 8406,5068
17031770500,Census Tract 7705,4632
17019005401,Census Tract 54.01,4531
17031030706,Census Tract 307.06,2933
17007010200,Census Tract 102,5640
17097863603,Census Tract 8636.03,3518
17031600600,Census Tract 6006,2988
17183000800,Census Tract 8,2241
17031320102,Census Tract 3201.02,4846
17201000403,Census Tract 4.03,4438
17031110100,Census Tract 1101,5568
17031808200,Census Tract 8082,5646
17091010602,Census Tract 106.02,6137
17091010702,Census Tract 107.02,6860
17091010201,Census Tract 102.01,2101
17097861611,Census Tract 8616.11,4471
17091010601,Census Tract 106.01,5529
17127970200,Census Tract 9702,3726
17197880202,Census Tract 8802.02,4716
17187870100,Census Tract 8701,2087
17187870200,Census Tract 8702,2573
17197883100,Census Tract 8831,3961
17141961301,Census Tract 9613.01,2483
17141961001,Census Tract 9610.01,3190
17141961302,Census Tract 9613.02,2588
17031804506,Census Tract 8045.06,5472
17031824119,Census Tract 8241.19,5456
17197882300,Census Tract 8823,3891
17031221200,Census Tract 2212,2954
17197881800,Census Tract 8818,4057
17197881900,Census Tract 8819,3770
17097862502,Census Tract 8625.02,2281
17031808800,Census Tract 8088,3988
17031831900,Census Tract 8319,3040
17031832600,Census Tract 8326,4147
17097862800,Census Tract 8628,1963
17097862901,Census Tract 8629.01,3692
17097862902,Census Tract 8629.02,2782
17031836900,Census Tract 8369,1439
17031841200,Census Tract 8412,4873
17183000200,Census Tract 2,1367
17031823002,Census Tract 8230.02,6006
17075950500,Census Tract 9505,3795
17075950300,Census Tract 9503,3179
17075950800,Census Tract 9508,2327
17075950400,Census Tract 9504,3227
17031820604,Census Tract 8206.04,3689
17115001900,Census Tract 19,2476
17075950600,Census Tract 9506,3490
17075950100,Census Tract 9501,2528
17075950900,Census Tract 9509,2193
17123961300,Census Tract 9613,2092
17123961100,Census Tract 9611,2412
17187870400,Census Tract 8704,4804
17187870300,Census Tract 8703,2561
17031815500,Census Tract 8155,8310
17031823704,Census Tract 8237.04,4191
17075950200,Census Tract 9502,3586
17075950700,Census Tract 9507,2752
17123961200,Census Tract 9612,2426
17123961500,Census Tract 9615,2046
17123961400,Census Tract 9614,2766
17097862603,Census Tract 8626.03,7062
17127970300,Census Tract 9703,3248
17127970100,Census Tract 9701,4965
17199020700,Census Tract 207,4791
17199021300,Census Tract 213,4688
17031829903,Census Tract 8299.03,4529
17031823904,Census Tract 8239.04,4043
17031020400,Census Tract 204,4435
17031080202,Census Tract 802.02,4225
17179021101,Census Tract 211.01,6352
17143001800,Census Tract 18,3130
17143001900,Census Tract 19,1021
17163502401,Census Tract 5024.01,832
17031071600,Census Tract 716,1793
17031828505,Census Tract 8285.05,6682
17031830004,Census Tract 8300.04,7529
17019010204,Census Tract 102.04,4377
17031804312,Census Tract 8043.12,2238
17031803615,Census Tract 8036.15,2752
17163504353,Census Tract 5043.53,4362
17031420600,Census Tract 4206,2524
17163501200,Census Tract 5012,2626
17031140100,Census Tract 1401,3464
